Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1484C;Q1;9.9;9.9;11.8;12.0;13.7;16.0;17.6;17.8;16.7;14.6;12.9;11.7;19.0
1484C;Q2;11.8;11.3;12.6;12.5;14.7;16.9;18.2;18.5;17.3;15.4;13.6;13.0;19.5
1484C;Q3;12.4;11.8;13.0;13.8;15.9;17.7;19.0;19.0;18.2;17.0;15.3;14.0;20.5
1484C;Q4;13.6;12.0;13.9;14.2;17.5;20.1;20.1;20.3;18.9;17.4;16.6;14.6;21.4
1484C;Max;14.0;13.8;14.0;15.6;19.5;21.6;22.5;23.4;21.0;19.5;17.8;18.2;23.4
1484C;Mn;12.4;11.6;12.8;12.7;15.6;17.4;18.5;18.6;17.9;15.8;14.4;13.5;19.9
1484C;Md;11.8;11.3;12.7;13.0;15.6;17.7;18.9;19.1;17.9;16.0;14.5;13.5;20.1
1484C;S;1.84;1.17;1.11;1.43;1.92;1.90;1.37;1.54;1.35;1.61;1.95;1.69;1.44
1484C;Cv;0.16;0.10;0.09;0.11;0.12;0.11;0.07;0.08;0.08;0.10;0.13;0.13;0.07
1495;N;29;30;29;30;29;29;28;30;30;29;27;28;26
1495;Min;6.6;7.1;8.8;8.4;11.0;14.7;16.4;16.4;15.2;13.2;9.9;9.6;18.0
1495;Q1;9.8;9.0;10.6;11.2;13.6;16.4;17.5;17.1;16.5;13.8;12.2;10.8;19.1
1495;Q2;10.6;10.0;11.4;12.1;14.0;17.6;18.4;18.0;18.0;15.0;13.4;11.5;20.2
1495;Q3;11.4;10.9;12.4;14.0;16.2;18.4;19.2;19.0;18.2;15.6;14.0;12.5;20.8
1495;Q4;12.2;12.3;12.6;14.8;17.0;19.6;20.8;20.0;19.4;16.4;15.3;14.0;21.4
1495;Max;13.6;12.8;16.0;16.0;20.8;23.0;22.6;25.5;21.4;19.2;16.4;16.0;25.5
1495;Mn;11.0;10.2;11.7;13.1;14.6;18.0;19.1;18.4;18.0;15.5;13.8;12.1;20.6
1495;Md;10.8;10.4;11.8;13.0;15.2;18.1;19.0;18.8;18.0;15.4;13.8;12.2;20.6
1495;S;1.69;1.59;1.34;1.86;2.26;2.13;1.63;1.84;1.50;1.42;1.65;1.68;1.65
1495;Cv;0.16;0.15;0.11;0.14;0.15;0.12;0.09;0.10;0.08;0.09;0.12;0.14;0.08
2867;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2867;Min;0.0;0.0;4.0;6.2;9.4;13.4;14.5;13.9;12.0;9.4;3.9;4.4;15.5
2867;Q1;3.6;4.5;5.6;8.6;11.2;14.6;16.2;15.2;13.8;11.4;7.0;5.8;16.8
2867;Q2;5.8;6.1;7.0;9.3;11.9;15.7;17.2;16.7;14.4;12.2;9.8;7.8;18.2
2867;Q3;7.2;7.4;8.2;9.9;12.7;16.6;17.6;17.3;15.6;13.2;10.9;8.5;18.9
2867;Q4;8.4;8.0;10.1;10.4;14.2;17.5;19.0;18.6;16.4;14.2;11.5;10.3;19.4
2867;Max;9.6;9.6;12.0;12.5;15.8;19.4;20.0;22.0;19.0;15.6;14.2;11.8;22.0
2867;Mn;6.6;6.8;7.5;9.4;12.3;16.0;17.4;16.9;15.0;12.8;10.5;8.4;18.5
2867;Md;6.0;6.3;7.7;9.5;12.4;16.1;17.5;17.1;15.0;12.6;9.7;8.1;18.3
2867;S;2.60;2.27;2.20;1.33;1.65;1.57;1.56;1.90;1.45;1.59;2.44;2.11;1.48
2867;Cv;0.43;0.36;0.28;0.14;0.13;0.10;0.09;0.11;0.10;0.13;0.25;0.26;0.08
2870;N;20;16;15;19;22;19;20;20;22;23;19;18;5
2870;Min;0.0;0.1;4.1;6.5;8.5;13.5;15.9;16.0;11.6;8.3;4.6;5.8;
2870;Q1;4.0;6.4;6.2;9.0;11.4;14.7;17.1;17.3;15.0;11.8;7.1;7.6;
2870;Q2;7.0;6.8;7.1;9.4;12.4;16.3;18.7;17.6;15.7;13.2;9.6;8.1;
2870;Q3;7.3;7.6;8.8;9.9;13.5;17.3;19.4;18.3;16.0;13.6;10.1;8.7;
2870;Q4;9.0;8.3;11.1;10.2;14.1;19.0;19.7;19.6;16.8;14.2;11.8;10.9;
2870;Max;10.1;9.9;12.2;14.1;15.5;21.4;19.8;21.3;20.9;16.2;12.7;12.5;
2870;Mn;7.1;7.1;8.0;9.6;12.7;16.4;19.2;18.1;15.8;13.3;9.7;8.5;
2870;Md;6.4;6.7;8.3;9.7;12.7;16.8;18.6;18.3;15.9;13.1;9.5;8.9;
2870;S;2.88;2.55;2.43;1.50;1.65;2.03;1.24;1.39;1.82;1.86;2.43;1.80;
2870;Cv;0.45;0.38;0.29;0.15;0.13;0.12;0.07;0.08;0.11;0.14;0.25;0.20;
C929I;N;30;30;29;29;30;30;29;29;29;29;30;30;27
C929I;Min;16.2;15.8;16.4;16.6;17.0;18.6;18.0;20.0;19.6;20.0;19.9;18.0;21.0
C929I;Q1;17.7;17.0;17.6;17.6;18.8;19.8;21.2;21.8;22.3;22.0;20.6;19.0;23.0
C929I;Q2;18.4;17.7;18.1;18.0;19.4;20.6;21.8;22.4;23.2;22.6;21.6;19.6;24.0
C929I;Q3;18.8;18.5;18.7;18.6;19.7;21.2;22.3;23.0;23.9;23.0;22.2;20.2;24.1
C929I;Q4;19.4;18.8;19.8;19.5;20.2;21.7;22.8;23.9;24.0;24.0;22.6;21.0;25.0
C929I;Max;20.3;22.2;23.2;20.9;22.9;22.5;25.8;25.5;26.7;25.5;23.6;22.4;26.7
C929I;Mn;18.6;18.0;18.5;18.4;19.5;21.0;22.1;22.6;23.4;22.8;22.0;19.9;24.0
C929I;Md;18.5;18.1;18.7;18.5;19.5;20.8;22.1;22.8;23.3;22.9;21.8;20.0;24.0
C929I;S;0.89;1.21;1.64;1.12;1.32;1.06;1.66;1.30;1.32;1.19;1.06;1.01;1.23
C929I;Cv;0.05;0.07;0.09;0.06;0.07;0.05;0.08;0.06;0.06;0.05;0.05;0.05;0.05
C430E;N;22;27;24;25;26;26;29;29;28;25;23;22;16
C430E;Min;2.8;2.2;4.0;5.6;7.2;12.8;17.6;16.6;13.4;9.4;6.2;3.8;17.8
C430E;Q1;4.7;4.9;6.6;7.6;9.3;14.0;18.2;17.6;14.8;10.8;8.4;6.5;17.9
C430E;Q2;5.6;6.7;8.4;9.0;10.7;14.7;18.8;18.5;16.0;11.2;9.1;7.4;18.9
C430E;Q3;6.6;7.3;10.0;10.1;12.5;16.4;19.0;19.0;16.9;12.0;10.2;7.8;19.8
C430E;Q4;7.9;8.5;10.8;11.4;14.6;17.2;20.0;19.6;17.2;13.0;11.6;9.3;20.1
C430E;Max;10.1;10.8;12.6;13.4;16.0;19.7;20.8;20.1;18.7;16.2;12.8;11.4;20.8
C430E;Mn;6.6;6.8;9.0;9.0;11.3;15.0;18.8;18.8;16.8;11.8;10.0;7.6;19.3
C430E;Md;6.3;6.8;8.8;9.4;11.7;15.5;19.0;18.6;16.3;11.8;9.8;7.6;19.2
C430E;S;1.86;2.00;2.21;2.01;2.53;1.85;0.91;0.98;1.42;1.50;1.66;1.83;1.02
C430E;Cv;0.30;0.30;0.25;0.21;0.22;0.12;0.05;0.05;0.09;0.13;0.17;0.24;0.05
C139E;N;30;29;28;28;29;30;28;30;28;28;28;29;25
C139E;Min;16.3;15.8;16.2;17.0;18.0;19.6;20.7;21.4;21.5;20.7;18.7;16.8;21.7
C139E;Q1;17.2;16.8;17.2;17.7;18.5;20.4;21.2;22.1;22.0;22.0;20.0;18.2;22.8
C139E;Q2;17.7;17.4;17.8;18.0;19.2;20.7;22.0;22.5;22.9;22.4;20.8;19.2;23.6
C139E;Q3;18.3;17.9;18.6;18.4;19.6;21.1;22.4;23.4;23.6;22.9;21.4;19.4;24.5
C139E;Q4;19.0;18.8;19.7;20.0;20.0;21.7;23.3;24.1;24.8;23.2;22.0;20.5;25.6
C139E;Max;21.4;20.5;24.4;23.0;22.8;24.4;29.0;27.5;27.0;26.0;24.9;22.7;29.0
C139E;Mn;18.0;17.6;18.2;18.3;19.5;20.9;22.2;22.8;23.4;22.7;21.1;19.2;23.9
C139E;Md;18.2;17.7;18.5;18.7;19.5;21.1;22.6;23.4;23.4;22.7;21.1;19.4;24.3
C139E;S;1.19;1.18;1.67;1.46;1.01;1.05;1.71;1.58;1.34;0.99;1.25;1.25;1.67
C139E;Cv;0.07;0.07;0.09;0.08;0.05;0.05;0.08;0.07;0.06;0.04;0.06;0.06;0.07
C449C;N;30;30;30;30;30;30;30;30;30;30;30;30;30
C449C;Min;15.8;16.1;16.4;16.9;18.0;19.4;22.0;22.0;21.5;21.3;19.1;17.2;23.5
C449C;Q1;17.0;16.5;17.4;17.7;19.3;20.8;23.0;23.2;22.6;21.6;19.6;18.2;24.3
C449C;Q2;17.5;17.0;17.9;18.2;19.8;21.3;23.5;23.8;23.6;22.2;20.4;18.6;25.1
C449C;Q3;17.9;17.6;19.1;18.9;20.4;21.9;24.1;25.0;24.0;23.2;21.2;19.1;25.8
C449C;Q4;18.8;18.3;20.2;20.4;21.3;22.8;25.4;25.8;25.0;23.6;22.0;19.7;27.0
C449C;Max;20.4;20.6;22.9;23.5;23.8;27.0;30.1;28.2;26.9;26.0;24.4;21.5;30.1
C449C;Mn;17.7;17.4;18.2;18.4;20.3;21.5;23.7;24.7;23.8;22.8;20.7;18.8;25.6
C449C;Md;17.8;17.5;18.7;19.0;20.3;21.8;24.3;24.7;24.0;22.8;20.9;19.0;25.8
C449C;S;1.08;1.11;1.51;1.56;1.42;1.44;2.02;1.56;1.37;1.14;1.35;0.91;1.69
C449C;Cv;0.06;0.06;0.08;0.08;0.07;0.07;0.08;0.06;0.06;0.05;0.06;0.05;0.07
C447A;N;30;30;29;30;29;27;30;30;30;29;29;30;25
C447A;Min;10.9;10.2;10.2;10.8;12.7;13.3;16.7;15.3;14.9;15.0;14.0;11.5;19.4
C447A;Q1;11.6;11.2;12.5;12.0;13.6;15.0;17.5;17.6;17.8;17.2;15.0;12.8;22.8
C447A;Q2;12.2;12.1;14.0;13.5;14.3;16.0;20.2;21.2;19.2;17.9;16.2;13.8;24.2
C447A;Q3;13.4;13.4;15.8;15.0;14.8;17.0;22.1;22.9;20.7;18.9;17.0;14.4;25.6
C447A;Q4;14.7;15.4;18.0;17.4;18.0;19.6;25.7;24.9;24.4;20.4;19.0;15.5;26.8
C447A;Max;16.4;17.0;20.4;19.6;23.0;24.0;28.3;28.5;28.6;23.9;21.6;17.1;28.6
C447A;Mn;12.8;13.0;14.4;14.3;14.6;16.2;21.5;22.7;19.8;18.5;16.6;14.1;25.0
C447A;Md;13.0;13.1;15.0;14.6;15.5;17.2;21.6;21.7;20.8;18.7;17.1;14.2;24.9
C447A;S;1.52;1.99;2.85;2.58;2.73;2.81;3.49;3.59;3.42;2.11;2.08;1.46;2.26
C447A;Cv;0.12;0.15;0.19;0.18;0.18;0.16;0.16;0.17;0.16;0.11;0.12;0.10;0.09
C429I;N;27;29;29;28;28;29;26;28;26;27;27;28;21
C429I;Min;14.8;15.1;16.4;17.0;17.6;19.4;21.0;21.3;21.3;20.4;19.0;16.4;23.0
C429I;Q1;17.2;17.0;17.2;17.5;18.7;20.0;21.6;22.0;22.0;21.4;20.0;18.2;24.0
C429I;Q2;17.8;17.6;18.3;18.0;19.0;20.9;23.0;23.0;22.8;22.1;21.5;18.9;25.3
C429I;Q3;18.9;18.0;19.8;18.9;19.4;21.6;23.7;24.5;23.5;22.9;22.4;19.8;26.6
C429I;Q4;19.8;20.3;22.6;19.7;20.4;22.0;24.9;27.7;24.9;24.1;23.0;20.4;28.7
C429I;Max;22.0;22.9;27.8;27.6;26.4;25.8;30.7;30.2;29.0;28.2;24.6;21.0;30.2
C429I;Mn;18.2;17.8;19.1;18.3;19.4;21.4;23.1;23.9;23.3;22.2;22.0;19.3;26.3
C429I;Md;18.4;18.3;20.0;19.3;20.0;21.2;23.8;24.5;23.6;22.9;21.7;19.3;26.3
C429I;S;1.53;1.94;3.16;2.82;2.15;1.30;2.41;2.81;1.77;1.75;1.52;1.15;2.20
C429I;Cv;0.08;0.11;0.16;0.15;0.11;0.06;0.10;0.11;0.08;0.08;0.07;0.06;0.08
2465;N;22;22;22;22;22;22;22;22;22;22;23;23;22
2465;Min;3.0;2.5;5.5;7.2;12.0;14.4;19.0;17.6;14.8;10.0;5.2;3.4;19.8
2465;Q1;5.3;4.7;8.0;9.5;13.4;16.9;19.7;19.4;15.7;11.1;8.2;5.8;20.9
2465;Q2;6.5;5.7;8.8;10.2;14.9;18.1;20.8;20.5;17.0;13.1;9.0;7.8;21.7
2465;Q3;7.0;6.9;9.5;10.9;16.2;19.5;21.4;21.5;18.0;14.4;10.3;9.0;22.5
2465;Q4;8.1;8.0;11.2;12.1;17.0;21.0;22.9;22.5;19.2;15.5;11.2;10.0;23.0
2465;Max;9.9;10.0;15.4;14.7;19.0;22.6;23.8;25.0;22.0;17.5;11.8;11.4;25.0
2465;Mn;6.9;6.3;9.0;10.4;15.8;18.7;21.0;20.9;17.8;13.6;9.6;8.8;22.4
2465;Md;6.6;6.3;9.6;10.6;15.4;18.7;21.2;21.0;17.6;13.7;9.4;8.1;22.1
2465;S;1.80;1.92;2.11;1.74;1.98;2.07;1.46;1.78;1.90;2.01;1.91;2.16;1.30
2465;Cv;0.27;0.30;0.22;0.16;0.13;0.11;0.07;0.08;0.11;0.15;0.20;0.27;0.06
5796;N;29;28;30;30;30;30;30;30;30;29;29;29;25
5796;Min;6.0;5.0;9.6;9.8;11.6;17.2;19.0;20.4;18.7;14.5;10.0;7.8;21.6
5796;Q1;8.8;9.5;10.6;12.2;15.0;18.3;21.2;22.1;19.9;16.6;13.0;10.4;22.5
5796;Q2;10.5;10.6;12.3;13.5;16.4;19.6;21.9;22.6;20.7;17.4;14.5;12.0;23.0
5796;Q3;12.2;11.7;12.8;13.9;17.5;20.1;23.1;23.0;21.7;18.3;15.4;14.2;23.6
5796;Q4;13.2;12.6;14.0;15.2;18.7;21.2;24.6;24.1;22.2;19.4;16.4;15.0;25.9
5796;Max;15.2;14.8;15.7;17.7;21.4;23.7;27.4;26.0;24.0;20.4;18.8;16.2;27.4
5796;Mn;11.3;11.1;12.6;13.7;16.7;19.8;22.4;22.9;21.1;18.0;15.0;13.0;23.2
5796;Md;11.1;11.1;12.4;13.6;16.9;20.0;22.9;23.1;21.1;17.9;15.0;12.8;23.8
5796;S;2.55;2.17;1.55;1.77;2.29;1.64;1.93;1.38;1.23;1.45;2.10;2.27;1.57
5796;Cv;0.23;0.20;0.12;0.13;0.14;0.08;0.08;0.06;0.06;0.08;0.14;0.18;0.07
5783;N;30;30;30;30;30;30;30;30;30;30;29;29;28
5783;Min;6.8;7.0;10.8;12.4;14.0;18.2;19.2;21.2;20.0;16.2;10.9;10.4;22.6
5783;Q1;8.3;10.0;12.4;13.7;16.6;20.7;23.2;22.0;21.1;17.6;13.4;11.3;23.4
5783;Q2;11.3;11.3;13.4;15.2;18.5;21.9;23.8;23.4;22.0;18.4;15.0;12.8;24.4
5783;Q3;12.8;12.1;14.0;15.6;19.0;22.5;24.4;24.5;22.4;19.2;16.0;13.5;24.9
5783;Q4;13.4;13.5;14.6;16.5;20.3;23.3;26.0;25.3;23.0;20.0;16.7;15.4;26.7
5783;Max;15.1;15.6;15.8;19.2;22.9;26.6;29.3;27.1;23.8;22.4;19.0;17.0;29.3
5783;Mn;12.0;11.8;13.7;15.3;18.8;22.0;24.0;23.9;22.1;18.9;15.6;13.0;24.7
5783;Md;11.3;11.8;13.6;15.4;18.6;22.1;24.4;23.9;22.1;18.8;15.4;13.3;25.0
5783;S;2.49;1.92;1.25;1.66;2.04;1.93;1.93;1.63;0.97;1.47;1.83;2.00;1.65
5783;Cv;0.22;0.16;0.09;0.11;0.11;0.09;0.08;0.07;0.04;0.08;0.12;0.15;0.07
2030;N;30;30;30;30;30;29;29;30;30;30;30;30;28
2030;Min;0.2;1.4;4.0;3.6;6.6;12.2;14.8;14.4;10.8;7.8;4.8;2.0;15.6
2030;Q1;2.8;3.8;5.6;6.8;10.6;13.8;16.2;15.6;12.6;10.2;6.6;4.1;16.8
2030;Q2;4.2;4.4;6.2;8.0;11.4;14.6;16.8;16.2;13.5;10.9;7.5;5.4;17.7
2030;Q3;5.0;5.6;7.1;8.6;12.6;15.4;17.8;17.1;14.5;11.7;8.4;7.1;18.1
2030;Q4;6.3;6.8;8.2;9.9;13.4;16.4;18.8;17.9;15.5;12.3;9.8;8.4;19.1
2030;Max;8.0;8.6;10.6;11.4;15.8;18.0;19.8;19.8;16.8;15.1;11.8;9.4;19.8
2030;Mn;5.0;5.0;6.7;8.2;12.4;15.0;17.0;17.0;14.3;11.5;8.0;6.4;18.0
2030;Md;4.5;5.1;6.9;8.1;11.9;15.2;17.2;16.8;14.1;11.4;8.0;6.2;18.0
2030;S;1.99;1.88;1.59;1.80;1.91;1.48;1.40;1.36;1.45;1.60;1.65;2.03;1.17
2030;Cv;0.44;0.37;0.23;0.22;0.16;0.10;0.08;0.08;0.10;0.14;0.21;0.33;0.07
0016A;N;29;28;29;30;29;29;28;29;30;27;28;27;19
0016A;Min;7.0;6.4;8.2;11.0;12.0;17.8;20.0;21.0;19.3;14.2;9.2;7.8;21.0
0016A;Q1;8.4;8.8;10.5;11.8;15.8;19.0;21.6;22.0;20.0;16.5;13.0;10.0;22.5
0016A;Q2;9.5;9.8;11.1;12.2;16.4;19.5;22.0;22.7;20.5;17.8;14.0;10.6;23.0
0016A;Q3;10.4;10.7;11.6;13.0;17.0;20.1;22.4;23.2;21.1;18.0;14.9;11.6;23.5
0016A;Q4;12.0;12.4;12.6;13.6;17.5;20.6;23.8;23.8;21.8;18.9;15.7;13.6;24.1
0016A;Max;15.4;15.1;15.0;15.4;18.3;23.0;24.5;24.8;23.1;23.1;18.4;17.0;24.5
0016A;Mn;10.2;10.2;11.3;12.6;16.8;20.0;22.0;23.0;21.0;18.0;14.2;11.0;23.2
0016A;Md;10.3;10.5;11.5;12.7;16.4;19.9;22.5;22.9;21.0;17.9;14.3;11.5;23.2
0016A;S;2.19;2.17;1.36;1.11;1.32;1.22;1.17;0.99;1.02;1.72;1.74;2.17;0.92
0016A;Cv;0.21;0.21;0.12;0.09;0.08;0.06;0.05;0.04;0.05;0.10;0.12;0.19;0.04
9981A;N;30;30;30;29;30;30;30;29;30;30;30;30;28
9981A;Min;6.8;8.5;9.9;12.4;13.9;18.5;20.4;21.7;19.3;14.8;11.5;8.8;21.7
9981A;Q1;9.4;10.3;12.0;13.5;16.5;20.2;22.7;23.0;20.4;17.2;14.0;10.8;23.4
9981A;Q2;11.3;12.2;12.7;14.0;17.2;20.7;23.0;23.5;21.1;18.2;14.7;12.4;23.7
9981A;Q3;12.7;13.0;14.0;14.3;18.0;21.3;23.5;23.6;21.7;18.7;15.4;13.1;24.3
9981A;Q4;14.1;14.8;15.0;15.2;18.5;22.3;24.0;24.4;22.5;19.8;16.4;14.3;24.7
9981A;Max;16.8;17.2;17.1;19.2;21.6;25.2;24.7;25.4;24.2;24.3;18.0;20.6;25.4
9981A;Mn;12.5;12.5;13.4;14.1;17.7;20.8;23.2;23.6;21.5;18.5;14.9;12.8;24.2
9981A;Md;12.1;12.6;13.5;14.4;17.6;21.2;23.2;23.7;21.5;18.7;15.0;12.8;24.0
9981A;S;2.50;2.33;1.66;1.27;1.46;1.37;0.94;0.84;1.16;1.83;1.49;2.41;0.80
9981A;Cv;0.21;0.18;0.12;0.09;0.08;0.06;0.04;0.04;0.05;0.10;0.10;0.19;0.03
9381I;N;14;14;14;14;14;14;13;15;15;14;14;15;12
9381I;Min;;;;;;;;15.0;11.0;;;3.6;
9381I;Q1;;;;;;;;17.5;13.5;;;4.2;
9381I;Q2;;;;;;;;18.2;14.0;;;6.1;
9381I;Q3;;;;;;;;18.8;14.8;;;8.2;
9381I;Q4;;;;;;;;19.0;15.3;;;9.9;
9381I;Max;;;;;;;;19.6;17.4;;;13.0;
9381I;Mn;;;;;;;;18.4;14.0;;;8.0;
9381I;Md;;;;;;;;18.2;14.4;;;7.4;
9381I;S;;;;;;;;1.12;1.51;;;2.97;
9381I;Cv;;;;;;;;0.06;0.10;;;0.40;
8368U;N;24;24;24;25;25;25;25;25;25;25;25;25;24
8368U;Min;0.0;0.4;4.0;5.4;9.5;12.6;15.7;16.0;12.6;7.8;5.4;0.2;16.0
8368U;Q1;2.2;2.8;5.2;6.8;10.6;14.2;16.2;16.6;14.6;10.7;6.8;3.2;17.2
8368U;Q2;4.2;4.8;6.2;7.4;11.6;15.0;17.6;17.3;15.1;12.0;7.8;4.3;17.8
8368U;Q3;5.4;5.4;7.2;8.2;13.0;15.6;18.0;17.8;15.9;12.7;8.9;6.7;18.4
8368U;Q4;7.1;6.4;8.4;9.4;13.8;16.0;18.3;18.4;16.8;13.8;10.1;9.0;18.6
8368U;Max;8.0;8.2;11.0;12.2;15.4;18.8;19.4;19.0;18.4;14.8;12.2;12.0;19.4
8368U;Mn;5.1;5.3;6.7;7.6;12.0;15.2;17.8;17.6;15.2;12.4;8.2;5.4;18.2
8368U;Md;4.7;4.9;6.9;8.0;12.2;15.3;17.5;17.5;15.5;12.2;8.3;6.0;18.0
8368U;S;2.19;1.97;1.77;1.52;1.67;1.39;1.04;0.86;1.36;1.72;1.78;3.19;0.88
8368U;Cv;0.47;0.41;0.26;0.19;0.14;0.09;0.06;0.05;0.09;0.14;0.21;0.53;0.05
3260B;N;28;29;29;29;29;29;29;29;29;29;29;29;28
3260B;Min;3.4;4.0;8.2;8.0;11.4;17.5;21.4;20.2;15.6;12.7;5.9;4.5;22.1
3260B;Q1;5.7;7.8;9.2;10.4;14.4;19.2;22.3;22.4;19.2;14.2;9.9;7.2;23.0
3260B;Q2;7.7;8.1;9.6;12.2;16.2;20.9;23.0;23.0;19.6;15.0;11.4;8.8;23.6
3260B;Q3;9.0;9.2;10.5;12.4;16.8;21.6;24.0;23.5;20.4;16.0;12.7;9.9;24.4
3260B;Q4;10.4;10.2;12.0;13.9;18.0;22.4;24.7;24.6;21.2;16.9;13.6;12.3;25.5
3260B;Max;12.2;11.6;13.7;15.7;20.6;24.4;25.8;26.0;23.1;19.5;16.0;13.7;26.0
3260B;Mn;8.7;8.8;10.3;12.2;16.6;21.4;23.4;23.5;20.0;15.5;11.6;9.1;24.0
3260B;Md;8.1;8.7;10.5;12.2;16.3;21.0;23.5;23.4;20.0;15.5;11.7;9.5;24.1
3260B;S;2.35;1.59;1.57;1.68;1.99;1.64;1.21;1.38;1.53;1.63;2.16;2.45;1.14
3260B;Cv;0.29;0.18;0.15;0.14;0.12;0.08;0.05;0.06;0.08;0.10;0.18;0.26;0.05
8416;N;30;30;30;30;30;30;30;30;30;30;30;30;30
8416;Min;7.4;10.6;11.4;13.5;14.8;18.8;21.8;22.2;20.6;16.8;12.4;10.8;23.2
8416;Q1;11.4;11.6;13.0;14.2;17.4;20.6;23.2;23.6;21.6;18.1;14.5;12.1;24.0
8416;Q2;11.9;12.9;13.8;15.4;18.3;21.6;24.0;24.2;22.3;19.3;15.4;12.9;24.4
8416;Q3;13.9;13.6;14.6;16.4;18.9;22.3;24.6;24.7;23.0;20.0;16.4;14.5;25.0
8416;Q4;15.0;14.5;16.2;17.2;19.6;22.9;25.0;25.3;23.5;20.7;17.0;16.3;25.4
8416;Max;17.1;16.8;18.0;19.4;21.0;25.5;26.4;25.6;25.0;21.4;22.2;19.6;26.4
8416;Mn;13.4;13.4;14.4;15.9;18.4;22.0;24.2;24.4;22.9;19.7;16.0;13.2;24.8
8416;Md;12.8;13.3;14.4;15.9;18.4;21.9;24.2;24.4;22.7;19.5;15.9;14.0;24.7
8416;S;2.42;1.51;1.73;1.61;1.41;1.53;1.03;0.92;1.07;1.22;1.86;2.25;0.76
8416;Cv;0.19;0.11;0.12;0.10;0.08;0.07;0.04;0.04;0.05;0.06;0.12;0.16;0.03
8414A;N;30;30;30;30;30;29;30;30;30;28;28;30;27
8414A;Min;6.8;8.8;8.8;12.5;14.4;19.0;20.2;22.0;19.7;16.2;10.4;9.4;22.4
8414A;Q1;9.0;10.6;11.8;13.2;16.6;20.4;23.2;23.2;20.9;17.4;13.7;10.1;23.6
8414A;Q2;11.2;11.4;12.8;14.4;17.4;21.0;23.4;23.7;21.7;18.2;14.6;12.4;24.0
8414A;Q3;12.7;12.3;13.9;15.3;18.4;21.6;24.0;24.0;22.3;19.0;15.7;13.2;24.6
8414A;Q4;14.4;13.2;15.2;16.7;19.5;22.3;24.7;24.6;23.0;20.0;16.3;15.7;25.0
8414A;Max;15.7;16.5;18.0;18.4;21.2;24.6;26.0;25.2;24.2;20.6;21.8;18.8;26.0
8414A;Mn;11.7;11.8;13.7;14.6;18.0;21.3;23.6;23.9;22.0;18.4;14.9;12.8;24.2
8414A;Md;11.6;11.9;13.4;14.9;17.9;21.4;23.8;23.8;22.0;18.6;15.1;13.0;24.3
8414A;S;2.49;1.70;2.03;1.63;1.57;1.31;1.12;0.80;1.15;1.20;2.17;2.53;0.80
8414A;Cv;0.21;0.14;0.15;0.11;0.09;0.06;0.05;0.03;0.05;0.06;0.14;0.19;0.03
2422;N;30;30;30;30;30;30;29;30;30;30;30;30;29
2422;Min;0.6;1.4;5.0;5.4;8.8;13.9;16.4;13.8;14.2;10.2;5.0;4.5;16.4
2422;Q1;4.0;5.1;6.3;8.7;11.3;15.6;17.2;16.8;14.4;11.8;7.5;6.0;18.3
2422;Q2;6.4;6.2;8.0;9.6;13.3;16.2;18.6;18.4;15.4;12.9;10.0;8.1;20.0
2422;Q3;7.2;6.8;9.2;10.1;14.1;17.3;19.6;19.1;16.6;13.4;10.6;9.0;20.8
2422;Q4;8.2;8.4;10.0;10.8;15.1;18.6;20.8;21.0;17.7;14.6;12.0;10.4;21.2
2422;Max;10.2;10.6;11.8;15.5;17.4;21.6;22.0;23.4;19.6;16.8;13.6;12.0;23.4
2422;Mn;7.0;6.6;8.6;10.0;13.4;16.9;18.8;18.8;15.7;13.2;10.3;8.6;20.2
2422;Md;6.4;6.6;8.3;9.9;13.4;17.1;19.0;18.9;16.2;13.2;10.0;8.3;20.1
2422;S;2.42;1.97;1.92;1.72;2.19;1.76;1.60;2.23;1.56;1.59;2.32;2.14;1.73
2422;Cv;0.38;0.30;0.23;0.17;0.16;0.10;0.08;0.12;0.10;0.12;0.23;0.26;0.09
2539;N;30;30;30;29;30;30;30;30;30;30;30;30;29
2539;Min;0.0;0.0;4.6;4.0;7.0;12.0;15.0;14.6;10.4;8.4;4.1;3.0;16.0
2539;Q1;2.7;3.4;5.6;7.6;11.4;14.6;16.4;15.6;14.2;10.4;8.0;4.8;17.6
2539;Q2;5.2;5.0;6.7;8.6;12.0;15.3;17.4;16.9;15.2;11.5;8.6;6.9;18.5
2539;Q3;6.0;5.8;7.8;9.2;12.5;16.1;18.5;18.8;15.8;12.5;9.4;8.0;19.8
2539;Q4;7.0;7.3;8.9;10.0;14.0;16.8;19.5;20.0;17.2;13.2;10.7;9.2;20.4
2539;Max;9.4;9.6;10.4;12.2;17.4;19.6;20.6;22.5;18.4;15.0;13.0;11.1;22.5
2539;Mn;5.4;5.2;6.9;8.8;12.2;16.0;18.0;17.6;15.4;12.0;9.0;7.3;18.9
2539;Md;5.1;5.2;7.2;8.7;12.3;15.7;18.0;17.9;15.5;11.9;9.0;7.2;19.0
2539;S;2.57;2.15;1.63;1.64;1.96;1.52;1.56;2.24;1.73;1.64;2.02;2.31;1.63
2539;Cv;0.51;0.41;0.23;0.19;0.16;0.10;0.09;0.12;0.11;0.14;0.22;0.32;0.09
2614;N;30;30;30;30;30;30;30;30;30;30;30;30;30
