Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
3469A;Md;16.3;19.1;23.6;26.5;31.7;36.7;39.6;39.2;35.6;28.5;21.8;16.9;40.1
3469A;S;1.57;1.66;1.81;2.83;3.25;2.17;1.36;1.79;1.95;2.54;1.93;1.30;1.22
3469A;Cv;0.10;0.09;0.08;0.11;0.10;0.06;0.03;0.05;0.05;0.09;0.09;0.08;0.03
5973;N;27;29;29;29;29;29;27;25;29;28;28;28;20
5973;Min;16.8;18.4;20.0;22.4;21.8;25.0;26.0;29.1;26.6;24.6;21.6;18.2;31.8
5973;Q1;17.8;19.6;23.5;24.6;25.6;29.6;32.4;32.5;30.0;26.8;22.6;19.2;34.0
5973;Q2;18.6;20.4;24.0;25.4;27.4;30.6;33.6;33.9;30.8;27.4;23.5;19.8;34.9
5973;Q3;19.4;21.4;24.6;26.8;29.2;32.0;34.7;34.5;33.0;28.4;23.8;20.0;36.0
5973;Q4;21.0;22.0;25.8;27.6;31.0;34.0;36.0;35.7;35.0;30.0;24.8;21.1;37.7
5973;Max;22.5;25.0;29.0;31.4;34.6;37.6;38.0;43.0;37.8;31.0;26.6;21.6;43.0
5973;Mn;19.0;21.0;24.4;26.0;28.0;31.6;34.0;34.2;32.0;28.0;23.7;20.0;35.7
5973;Md;19.2;21.1;24.4;26.1;28.3;31.5;34.2;34.4;32.1;28.1;23.8;20.1;35.8
5973;S;1.56;1.63;1.80;2.16;2.84;2.70;2.45;2.59;2.60;1.62;1.23;1.02;2.43
5973;Cv;0.08;0.08;0.07;0.08;0.10;0.09;0.07;0.08;0.08;0.06;0.05;0.05;0.07
5960;N;28;30;30;29;29;28;29;29;28;29;30;29;22
5960;Min;17.4;18.8;22.6;24.0;25.0;32.5;34.8;35.6;33.3;26.2;21.6;18.4;39.0
5960;Q1;18.5;20.8;26.2;26.6;30.2;34.4;39.0;38.2;35.5;30.0;24.3;19.7;40.2
5960;Q2;19.6;22.3;26.8;29.0;32.0;36.1;39.6;39.7;36.5;30.8;24.9;20.4;40.9
5960;Q3;20.6;23.2;27.7;30.0;33.1;37.1;40.6;40.6;37.2;31.8;26.2;20.7;41.9
5960;Q4;22.5;23.7;28.6;30.6;35.4;38.9;42.0;41.4;38.6;33.0;27.1;21.8;42.7
5960;Max;25.3;25.4;30.6;33.6;36.7;42.0;44.7;45.1;41.0;35.0;30.8;26.8;45.1
5960;Mn;20.2;22.9;27.0;29.2;32.3;36.7;40.0;39.9;36.6;31.2;25.8;20.6;41.3
5960;Md;20.4;22.4;27.3;29.0;32.4;36.7;40.2;40.1;36.9;31.4;25.7;21.0;41.6
5960;S;1.97;1.62;1.89;2.36;2.86;2.49;2.01;2.04;1.86;2.06;2.04;1.78;1.64
5960;Cv;0.10;0.07;0.07;0.08;0.09;0.07;0.05;0.05;0.05;0.07;0.08;0.08;0.04
5910;N;20;22;21;21;22;21;22;22;23;22;23;21;16
5910;Min;17.9;18.7;24.0;22.2;25.7;27.4;35.8;31.8;29.5;24.1;21.5;18.4;36.0
5910;Q1;18.3;20.4;24.5;25.6;29.0;32.8;36.3;35.5;32.6;27.7;23.1;19.3;36.9
5910;Q2;19.1;21.3;25.2;27.9;31.0;34.0;36.8;36.8;33.6;28.6;23.9;19.9;37.6
5910;Q3;20.1;22.0;25.8;28.7;32.5;35.4;37.7;37.2;34.2;29.9;24.6;20.4;38.0
5910;Q4;21.2;22.7;27.0;29.7;33.9;36.0;38.8;38.9;35.2;30.5;25.6;21.2;39.8
5910;Max;21.9;24.2;30.1;33.0;35.4;39.5;42.2;41.2;38.0;33.7;27.7;24.8;41.7
5910;Mn;19.8;21.6;25.5;28.1;32.0;34.2;37.3;37.0;33.8;29.0;24.4;20.2;37.8
5910;Md;19.7;21.6;25.8;27.9;31.4;34.3;37.7;37.1;34.0;29.1;24.4;20.4;38.2
5910;S;1.30;1.37;1.47;2.47;2.59;2.80;1.76;2.08;1.96;2.07;1.45;1.47;1.64
5910;Cv;0.07;0.06;0.06;0.09;0.08;0.08;0.05;0.06;0.06;0.07;0.06;0.07;0.04
6001;N;18;21;20;19;21;21;25;22;23;21;18;21;8
6001;Min;15.8;16.0;17.8;17.2;20.2;22.2;24.0;24.3;22.7;21.4;19.0;17.2;
6001;Q1;16.7;16.5;18.7;19.6;21.0;24.3;25.6;25.8;25.0;22.4;20.0;17.7;
6001;Q2;17.7;17.0;19.7;20.2;22.3;25.1;26.7;27.3;26.2;23.1;20.4;18.4;
6001;Q3;18.5;17.3;20.6;21.0;23.2;26.6;28.5;28.7;27.1;23.6;20.9;19.1;
6001;Q4;19.1;18.4;21.4;23.5;25.1;27.1;30.7;31.5;28.1;24.9;21.9;20.4;
6001;Max;20.9;21.4;24.3;26.4;27.0;34.9;34.3;35.4;29.9;28.5;27.1;23.0;
6001;Mn;18.4;17.1;20.0;20.5;22.5;25.5;27.0;27.8;26.4;23.3;20.8;18.9;
6001;Md;18.1;17.5;20.3;21.1;23.0;26.1;28.0;28.3;26.5;23.7;21.3;19.1;
6001;S;1.37;1.30;1.78;2.21;2.08;2.70;2.63;2.84;1.81;1.74;2.15;1.54;
6001;Cv;0.08;0.07;0.09;0.10;0.09;0.10;0.09;0.10;0.07;0.07;0.10;0.08;
1111;N;13;13;13;13;14;14;14;14;14;14;14;14;13
1111;Min;;;;;;;;;;;;;
1111;Q1;;;;;;;;;;;;;
1111;Q2;;;;;;;;;;;;;
1111;Q3;;;;;;;;;;;;;
1111;Q4;;;;;;;;;;;;;
1111;Max;;;;;;;;;;;;;
1111;Mn;;;;;;;;;;;;;
1111;Md;;;;;;;;;;;;;
1111;S;;;;;;;;;;;;;
1111;Cv;;;;;;;;;;;;;
1109;N;30;30;30;30;30;30;30;30;30;30;29;29;29
1109;Min;14.6;15.0;16.8;18.2;18.2;24.8;24.5;24.4;24.7;21.0;18.3;16.7;29.6
1109;Q1;18.0;17.8;20.4;22.0;24.0;26.4;26.3;26.8;27.2;24.5;21.5;18.0;31.0
1109;Q2;19.4;20.5;22.6;23.7;26.1;27.4;28.2;28.0;29.4;26.0;23.3;19.6;32.8
1109;Q3;20.0;21.5;24.4;25.2;28.0;28.2;29.7;30.0;31.5;28.0;23.8;21.0;34.8
1109;Q4;21.0;22.4;26.5;27.2;30.7;32.5;34.1;32.4;32.8;29.5;24.4;23.2;35.8
1109;Max;22.5;26.6;28.0;29.4;35.4;37.4;37.2;36.3;37.6;33.2;27.0;24.6;37.6
1109;Mn;19.7;20.9;23.2;24.6;27.3;27.8;29.2;29.1;30.2;27.1;23.6;20.8;34.3
1109;Md;19.5;20.5;23.3;24.4;27.3;29.0;29.8;29.5;30.5;27.0;23.0;20.4;33.8
1109;S;1.90;2.78;2.94;2.83;3.74;3.34;3.55;3.03;3.28;2.97;2.08;2.22;2.28
1109;Cv;0.10;0.14;0.13;0.12;0.14;0.12;0.12;0.10;0.11;0.11;0.09;0.11;0.07
8500A;N;30;30;30;30;30;30;30;30;30;30;30;30;30
8500A;Min;16.8;18.8;22.4;21.6;25.6;27.6;30.0;30.8;29.4;25.2;20.8;18.0;31.8
8500A;Q1;19.5;20.7;23.1;24.2;27.2;31.0;32.2;32.3;30.0;26.9;22.6;19.8;33.8
8500A;Q2;21.7;22.3;24.3;26.2;28.2;31.9;32.8;34.0;31.5;27.6;23.5;21.5;35.7
8500A;Q3;22.4;22.9;26.2;27.0;28.9;32.9;34.0;35.2;32.6;28.5;24.5;22.7;36.4
8500A;Q4;23.6;25.2;26.8;28.3;30.6;34.5;37.1;36.0;34.0;30.6;26.3;24.0;37.4
8500A;Max;27.4;28.8;30.2;30.6;35.0;37.4;40.6;39.4;36.0;31.4;29.0;25.4;40.6
8500A;Mn;21.9;22.6;25.7;26.6;28.6;32.4;33.4;34.4;32.3;27.9;23.9;22.5;36.0
8500A;Md;21.7;22.8;25.5;26.5;28.9;32.5;34.2;34.4;32.0;28.4;24.4;21.9;35.9
8500A;S;2.50;2.39;2.26;2.13;2.09;2.25;2.51;2.06;1.85;1.73;2.17;1.89;2.03
8500A;Cv;0.12;0.10;0.09;0.08;0.07;0.07;0.07;0.06;0.06;0.06;0.09;0.09;0.06
5000C;N;2;3;2;2;2;3;4;3;3;2;4;5;0
5000C;Min;;;;;;;;;;;;;
5000C;Q1;;;;;;;;;;;;;
5000C;Q2;;;;;;;;;;;;;
5000C;Q3;;;;;;;;;;;;;
5000C;Q4;;;;;;;;;;;;;
5000C;Max;;;;;;;;;;;;;
5000C;Mn;;;;;;;;;;;;;
5000C;Md;;;;;;;;;;;;;
5000C;S;;;;;;;;;;;;;
5000C;Cv;;;;;;;;;;;;;
4121;N;30;30;30;30;30;30;30;30;30;29;30;30;29
4121;Min;12.8;17.0;19.6;21.6;22.6;32.4;36.2;35.0;31.0;24.2;17.2;14.0;37.0
4121;Q1;14.6;19.0;22.9;25.5;29.4;35.6;39.2;37.7;33.1;25.6;19.1;15.2;39.6
4121;Q2;16.2;19.6;24.8;26.8;32.0;37.0;39.7;39.0;34.6;27.4;20.4;16.3;40.0
4121;Q3;16.9;20.4;25.7;28.5;33.3;38.0;40.0;40.0;35.4;29.0;21.3;16.9;40.4
4121;Q4;17.8;22.0;26.6;29.6;35.0;38.9;40.4;40.6;36.2;30.6;23.4;17.6;41.4
4121;Max;20.0;24.8;28.8;31.6;38.1;40.6;43.4;42.0;39.4;32.4;28.0;19.0;43.4
4121;Mn;16.4;20.2;25.1;28.0;33.0;37.6;40.0;39.4;35.0;27.8;20.9;16.6;40.2
4121;Md;16.4;20.4;25.0;27.4;32.4;37.1;39.7;39.2;34.8;28.3;21.3;16.5;40.4
4121;S;1.71;1.96;1.96;2.46;3.17;2.07;1.39;1.76;1.87;2.31;2.49;1.30;1.16
4121;Cv;0.10;0.10;0.08;0.09;0.10;0.06;0.04;0.04;0.05;0.08;0.12;0.08;0.03
5402;N;25;25;26;26;26;26;25;26;26;26;24;24;21
5402;Min;17.0;18.5;24.0;23.6;30.8;33.8;39.4;38.0;34.0;27.6;22.4;17.0;40.6
5402;Q1;17.6;20.6;26.7;27.8;32.8;38.3;40.6;40.7;36.6;29.9;23.0;18.6;42.0
5402;Q2;18.7;22.1;27.7;30.1;34.7;38.6;41.9;41.8;37.7;30.8;24.2;19.4;43.1
5402;Q3;19.8;23.1;28.3;30.9;36.1;40.6;42.9;42.6;38.4;32.2;24.8;20.0;43.8
5402;Q4;20.6;24.2;29.6;32.2;37.0;41.4;43.8;44.2;39.6;34.3;27.4;21.2;44.4
5402;Max;22.9;26.6;30.6;34.0;40.1;43.6;46.6;46.2;43.8;36.0;28.7;22.6;46.6
5402;Mn;18.8;22.6;28.1;30.6;35.4;39.8;42.5;42.0;38.1;31.4;24.4;19.7;43.6
5402;Md;19.3;22.6;28.0;30.0;35.2;39.5;42.4;42.3;38.2;31.7;25.0;19.7;43.4
5402;S;1.60;2.01;1.62;2.54;2.25;2.37;1.69;1.84;2.04;2.20;1.96;1.35;1.52
5402;Cv;0.08;0.09;0.06;0.08;0.06;0.06;0.04;0.04;0.05;0.07;0.08;0.07;0.04
8096;N;30;30;30;30;29;30;30;30;30;30;30;30;29
8096;Min;12.4;14.0;17.6;17.4;20.0;28.7;33.8;31.2;28.4;21.0;17.3;12.8;35.2
8096;Q1;13.6;17.1;20.6;22.0;25.9;32.3;35.4;34.4;30.0;24.0;18.5;13.9;36.0
8096;Q2;15.6;18.5;22.0;24.0;28.0;33.6;36.0;35.5;31.3;24.9;19.8;16.2;36.6
8096;Q3;16.6;19.5;22.8;25.4;29.2;34.7;36.8;36.1;32.2;26.3;21.5;16.9;37.2
8096;Q4;18.5;20.9;24.0;26.3;30.6;35.8;37.3;36.8;33.4;28.0;22.5;19.0;38.0
8096;Max;22.6;22.7;26.4;29.0;32.9;38.0;39.6;38.9;37.0;30.2;24.6;20.0;39.6
8096;Mn;16.1;19.0;22.6;25.1;28.4;34.3;36.6;36.0;31.6;25.6;20.0;16.5;37.0
8096;Md;16.3;18.9;22.3;24.3;28.3;33.9;36.4;35.8;32.0;25.8;20.6;16.6;37.1
8096;S;2.50;2.08;1.99;2.66;2.84;2.31;1.27;1.71;2.10;2.16;2.12;2.15;1.11
8096;Cv;0.15;0.11;0.09;0.11;0.10;0.07;0.03;0.05;0.07;0.08;0.10;0.13;0.03
1014;N;30;30;30;29;30;30;30;30;30;30;30;30;29
1014;Min;15.2;15.6;19.4;21.2;24.0;26.6;27.6;28.2;26.6;20.8;20.0;16.8;32.6
1014;Q1;18.7;18.3;22.9;23.6;29.0;30.0;30.3;30.7;30.6;26.1;21.5;18.2;34.4
1014;Q2;19.8;21.2;23.9;25.4;30.1;31.1;33.7;32.9;31.8;27.4;23.6;20.2;35.6
1014;Q3;20.7;22.5;25.6;27.0;31.1;32.4;35.8;35.0;32.8;29.3;24.2;21.4;36.8
1014;Q4;22.0;23.4;27.3;28.6;31.9;35.4;37.6;36.4;33.2;31.4;25.0;23.0;38.0
1014;Max;24.6;27.6;28.6;32.4;36.6;39.8;40.4;40.0;35.6;33.4;28.2;26.0;40.4
1014;Mn;20.2;21.9;24.6;26.4;30.6;31.6;34.4;33.3;32.6;27.9;23.9;20.9;36.0
1014;Md;20.1;21.6;24.7;26.3;30.7;32.3;34.4;33.7;32.0;28.4;23.6;20.7;36.3
1014;S;2.08;3.04;2.48;2.69;2.60;3.38;3.47;3.10;1.83;2.91;2.03;2.39;2.15
1014;Cv;0.10;0.14;0.10;0.10;0.08;0.10;0.10;0.09;0.06;0.10;0.09;0.12;0.06
1024E;N;30;30;30;30;30;30;30;30;30;30;30;30;30
1024E;Min;11.6;13.5;16.6;17.0;19.4;24.0;25.6;25.0;26.0;18.4;17.2;15.0;30.6
1024E;Q1;16.1;16.6;20.4;22.4;26.6;26.6;28.2;28.9;28.3;23.6;19.7;16.4;32.6
1024E;Q2;17.4;17.9;22.4;23.8;27.7;29.0;32.6;31.2;29.7;24.5;20.5;18.1;33.8
1024E;Q3;18.0;20.2;23.7;24.9;28.8;31.1;33.5;32.6;30.6;26.8;21.3;18.7;34.8
1024E;Q4;19.2;21.6;24.6;26.5;30.6;33.0;35.3;34.0;31.2;27.8;22.4;19.9;35.6
1024E;Max;21.0;25.0;28.0;30.1;33.2;38.0;37.6;38.6;35.0;30.0;24.6;21.6;38.6
1024E;Mn;17.7;19.6;22.6;24.3;28.3;29.6;33.0;32.1;29.9;25.4;20.9;18.4;34.1
1024E;Md;17.6;19.1;22.5;24.3;28.4;30.0;32.2;31.6;30.1;25.5;21.0;18.3;34.1
1024E;S;1.86;2.92;2.71;2.79;2.68;3.42;3.31;3.00;2.07;2.73;1.74;1.94;1.85
1024E;Cv;0.11;0.15;0.12;0.12;0.09;0.11;0.10;0.09;0.07;0.11;0.08;0.11;0.05
0367;N;28;29;29;28;29;27;26;29;29;28;29;29;24
0367;Min;16.2;16.6;19.4;21.4;23.0;28.2;30.4;31.2;28.6;23.6;20.0;16.0;33.2
0367;Q1;17.4;19.0;21.1;23.0;25.8;30.7;32.8;33.0;29.4;24.9;21.2;17.4;34.0
0367;Q2;18.6;19.6;23.0;24.3;28.0;32.0;34.0;34.0;30.4;26.2;21.8;18.6;35.2
0367;Q3;19.5;21.0;23.4;25.6;28.6;33.0;34.6;35.4;31.7;27.4;22.7;19.4;35.6
0367;Q4;20.9;21.6;25.0;26.7;30.0;34.2;36.6;37.4;33.0;28.8;24.0;21.0;37.6
0367;Max;23.8;25.5;29.0;29.1;33.6;36.7;39.0;41.2;37.0;31.4;30.0;22.5;39.0
0367;Mn;18.9;20.4;23.2;25.4;28.2;32.6;34.3;34.4;31.6;26.8;22.0;19.2;35.5
0367;Md;19.2;20.4;23.3;25.0;28.3;32.5;34.7;34.9;31.4;26.9;22.6;19.2;35.8
0367;S;1.87;1.92;2.37;1.94;2.55;1.89;2.08;2.28;1.90;1.96;2.03;1.86;1.71
0367;Cv;0.10;0.09;0.10;0.08;0.09;0.06;0.06;0.07;0.06;0.07;0.09;0.10;0.05
5530E;N;30;29;30;30;30;30;30;30;29;30;30;30;28
5530E;Min;15.0;18.0;22.4;23.6;23.6;33.0;36.8;35.4;32.1;27.0;18.8;15.0;38.0
5530E;Q1;16.1;20.1;25.1;26.3;30.6;34.9;37.8;37.1;33.4;27.6;21.6;16.6;39.5
5530E;Q2;18.7;21.0;26.0;28.0;31.2;37.1;39.6;38.7;34.8;29.4;23.1;18.2;39.9
5530E;Q3;19.8;22.6;26.5;28.6;32.8;38.0;40.2;39.8;35.4;30.0;24.0;19.0;40.6
5530E;Q4;20.6;23.8;27.2;30.0;34.5;38.6;40.8;40.6;36.0;31.5;25.5;20.3;41.5
5530E;Max;21.6;26.2;30.0;31.2;38.4;41.5;42.6;41.8;40.2;33.5;26.8;24.5;42.6
5530E;Mn;19.0;22.2;26.3;28.2;32.2;37.5;40.0;39.6;35.2;29.7;23.4;18.9;40.4
5530E;Md;18.7;22.1;26.2;28.0;32.3;37.2;39.7;39.0;35.1;29.8;23.4;18.6;40.3
5530E;S;2.02;2.14;1.68;2.04;2.97;2.08;1.62;1.69;1.89;1.84;2.01;2.18;1.11
5530E;Cv;0.11;0.10;0.06;0.07;0.09;0.06;0.04;0.04;0.05;0.06;0.09;0.12;0.03
5514;N;29;29;29;30;30;29;30;30;30;30;29;28;26
5514;Min;14.2;16.4;21.6;22.8;22.0;30.8;35.2;34.6;31.4;25.6;18.6;14.6;37.4
5514;Q1;16.6;19.2;24.0;25.4;28.6;34.4;37.2;36.9;33.4;27.2;21.0;16.6;38.9
5514;Q2;18.0;20.4;25.0;26.2;29.9;35.8;39.4;38.9;34.1;28.5;22.6;18.2;39.8
5514;Q3;19.2;21.8;25.5;27.4;32.1;37.6;40.4;39.5;35.2;29.5;23.2;18.9;40.4
5514;Q4;20.5;23.0;26.0;28.8;34.0;38.8;41.0;40.2;36.3;30.4;25.0;21.0;41.2
5514;Max;22.1;25.7;28.6;30.8;38.6;40.0;42.1;41.2;39.4;35.2;27.0;24.8;42.1
5514;Mn;18.8;21.4;25.2;26.7;31.4;37.0;40.0;39.2;34.8;29.1;23.0;18.8;40.0
5514;Md;18.5;21.2;25.1;26.8;31.3;36.5;39.4;38.7;34.8;29.2;23.1;18.7;40.0
5514;S;2.08;2.25;1.50;1.93;3.35;2.42;1.90;1.83;1.77;2.20;2.02;2.16;1.30
5514;Cv;0.11;0.11;0.06;0.07;0.11;0.07;0.05;0.05;0.05;0.08;0.09;0.12;0.03
3013;N;29;30;29;29;30;29;29;30;30;29;29;29;28
3013;Min;10.8;12.8;15.4;18.0;19.2;28.0;31.4;29.8;27.6;19.8;15.0;10.6;33.8
3013;Q1;13.4;16.2;20.4;21.4;26.0;30.4;33.8;32.4;28.3;22.6;17.0;13.0;34.6
3013;Q2;14.4;18.2;22.0;23.4;27.0;32.0;34.4;33.8;30.6;23.8;18.0;13.8;35.3
3013;Q3;16.2;19.3;22.8;24.6;29.0;33.2;34.9;34.9;31.2;25.2;19.4;15.2;35.9
3013;Q4;17.4;20.0;23.8;26.0;30.0;34.2;35.8;35.6;32.2;27.0;20.4;16.0;36.8
3013;Max;19.6;22.4;25.4;28.4;33.2;36.0;38.0;38.0;36.4;28.2;23.6;19.2;38.0
3013;Mn;15.6;19.0;22.4;24.4;28.2;32.6;34.8;34.7;30.9;24.6;19.0;15.0;35.6
3013;Md;15.5;18.4;22.0;23.8;28.0;32.4;34.8;34.3;30.8;24.6;19.0;14.6;35.7
3013;S;2.12;2.40;2.11;2.63;2.96;2.08;1.38;1.85;2.09;2.20;2.23;1.82;1.16
3013;Cv;0.14;0.13;0.10;0.11;0.11;0.06;0.04;0.05;0.07;0.09;0.12;0.12;0.03
4642E;N;26;26;25;25;25;26;27;27;27;27;26;27;22
4642E;Min;17.8;19.2;23.0;23.2;27.0;30.4;36.6;36.0;31.0;24.8;22.2;18.4;37.0
4642E;Q1;18.5;20.7;24.8;27.5;29.8;34.3;38.0;37.5;33.5;29.3;23.7;19.7;39.0
4642E;Q2;19.3;21.6;26.4;28.8;31.8;35.4;39.0;38.2;35.1;30.0;24.6;20.2;39.5
4642E;Q3;20.4;22.6;27.2;29.8;33.4;36.5;39.6;39.2;36.2;30.8;25.8;20.8;40.4
4642E;Q4;22.1;23.6;28.2;30.8;34.8;36.9;41.0;40.3;37.8;32.1;27.1;21.6;42.6
4642E;Max;24.0;27.6;31.0;33.0;37.0;40.6;43.8;43.4;39.8;33.4;28.4;24.6;43.8
4642E;Mn;20.0;22.1;27.0;29.6;33.0;35.7;39.2;39.0;35.5;30.4;25.3;20.6;40.2
4642E;Md;20.2;22.3;26.8;29.1;32.6;35.7;39.6;39.0;35.7;30.5;25.3;20.8;40.4
4642E;S;1.70;1.90;2.10;2.15;2.58;2.20;1.86;1.85;2.28;1.83;1.78;1.40;1.89
4642E;Cv;0.08;0.09;0.08;0.07;0.08;0.06;0.05;0.05;0.06;0.06;0.07;0.07;0.05
9898;N;29;29;29;28;26;28;28;27;28;28;29;29;22
9898;Min;11.8;14.2;19.6;19.8;22.4;29.8;32.6;33.0;28.5;22.0;17.2;13.2;34.5
9898;Q1;14.0;16.0;20.8;23.2;27.4;32.5;36.0;35.1;30.3;23.9;17.7;14.7;37.2
9898;Q2;15.4;17.2;21.7;24.8;28.6;33.9;37.0;36.2;31.6;25.1;19.0;15.2;37.6
9898;Q3;16.2;17.6;22.5;25.6;29.7;36.1;37.5;37.2;33.0;26.4;19.8;16.0;38.0
9898;Q4;17.2;18.6;23.8;26.9;31.5;37.6;38.6;37.9;34.6;28.2;21.7;17.4;39.4
9898;Max;20.3;21.0;26.2;29.8;34.0;39.2;42.6;41.2;39.2;30.3;24.8;19.6;42.6
9898;Mn;15.6;17.4;22.0;25.2;29.6;34.6;37.4;36.4;32.2;26.0;19.5;15.8;37.9
9898;Md;15.8;17.3;22.4;25.0;29.3;34.8;37.3;36.5;32.5;25.9;19.8;15.9;38.1
9898;S;1.98;1.58;1.83;2.38;2.63;2.64;2.03;1.67;2.49;2.28;2.07;1.62;1.69
9898;Cv;0.13;0.09;0.08;0.10;0.09;0.08;0.05;0.05;0.08;0.09;0.10;0.10;0.04
5270B;N;21;22;22;24;23;19;23;25;25;23;24;23;15
5270B;Min;15.0;15.4;22.6;21.4;20.6;30.3;36.0;34.0;28.8;25.4;17.8;14.6;36.6
5270B;Q1;16.3;17.8;23.7;24.5;29.4;34.0;38.2;37.0;32.5;26.2;20.8;17.2;38.1
5270B;Q2;17.4;19.4;24.4;26.2;31.5;36.0;38.7;37.8;33.6;27.9;21.4;18.1;39.2
5270B;Q3;18.2;21.0;25.0;27.6;32.4;37.4;39.4;39.1;35.2;28.7;22.2;18.6;39.9
5270B;Q4;19.0;22.5;26.0;28.4;34.0;37.6;40.4;40.4;35.9;29.8;23.8;20.3;40.9
5270B;Max;20.0;26.4;29.8;31.6;38.4;38.4;41.6;42.4;39.6;32.4;29.6;22.6;41.6
5270B;Mn;17.8;20.3;24.8;26.9;32.0;37.1;39.2;38.4;34.2;28.0;21.6;18.4;39.6
5270B;Md;17.8;20.3;25.0;26.8;31.6;36.0;39.2;38.5;34.3;28.2;22.3;18.6;39.4
5270B;S;1.39;2.70;1.57;2.53;3.47;2.39;1.36;1.90;2.45;1.90;2.46;1.91;1.43
5270B;Cv;0.08;0.13;0.06;0.09;0.11;0.07;0.03;0.05;0.07;0.07;0.11;0.10;0.04
9170;N;30;30;30;30;30;30;30;30;30;30;30;30;30
9170;Min;14.0;14.2;16.8;21.0;23.8;30.4;34.2;32.6;29.0;23.2;16.5;12.4;34.2
9170;Q1;15.2;16.8;22.0;24.1;27.8;33.2;36.4;34.6;30.9;24.4;18.6;14.6;37.2
9170;Q2;16.2;17.9;23.2;25.4;29.8;34.6;37.3;36.1;32.4;26.2;19.8;16.7;37.9
9170;Q3;16.9;19.3;24.6;27.4;31.1;36.0;38.0;36.8;33.4;27.6;21.2;17.5;39.0
9170;Q4;17.8;19.8;26.4;28.2;33.0;37.3;38.8;38.9;35.1;29.5;22.7;19.3;40.0
9170;Max;19.3;21.6;27.6;30.6;37.6;40.6;42.8;40.6;39.0;30.2;27.4;21.4;42.8
9170;Mn;16.6;19.0;23.6;26.2;30.3;35.3;37.7;36.4;33.1;26.7;20.3;17.4;38.3
9170;Md;16.6;18.4;23.9;26.2;30.4;35.2;37.7;36.7;33.1;26.8;20.7;17.1;38.5
9170;S;1.45;1.96;2.45;2.51;2.93;2.39;1.68;2.18;2.40;2.33;2.42;2.21;1.70
9170;Cv;0.09;0.11;0.10;0.10;0.10;0.07;0.04;0.06;0.07;0.09;0.12;0.13;0.04
C249I;N;29;29;29;28;29;30;30;29;29;30;29;30;26
C249I;Min;20.6;21.5;21.8;23.8;25.0;27.2;26.6;28.0;27.5;26.5;25.0;21.8;31.0
C249I;Q1;22.0;23.2;24.8;25.8;26.4;28.2;31.0;30.6;29.2;28.1;26.6;23.2;32.7
C249I;Q2;23.5;24.0;27.4;26.6;27.5;29.6;32.0;32.0;30.4;29.0;27.1;24.2;34.6
C249I;Q3;24.0;25.2;28.6;27.6;28.4;30.8;32.9;34.0;33.2;30.8;28.8;25.3;36.2
C249I;Q4;24.8;26.6;30.0;29.6;30.5;33.1;36.0;35.2;35.0;32.2;29.8;27.0;37.4
C249I;Max;28.5;30.8;32.9;36.2;33.4;38.6;37.7;41.0;37.6;36.2;34.8;29.5;41.0
C249I;Mn;23.7;24.6;28.4;27.1;28.0;29.9;32.6;33.4;31.6;30.1;27.8;24.7;35.9
C249I;Md;23.7;25.1;27.7;27.8;28.4;30.7;32.9;33.2;32.1;30.1;28.4;25.1;35.3
C249I;S;1.75;2.18;3.03;2.79;2.25;2.69;2.64;2.95;2.91;2.30;2.35;2.01;2.50
C249I;Cv;0.07;0.09;0.11;0.10;0.08;0.09;0.08;0.09;0.09;0.08;0.08;0.08;0.07
C649I;N;30;29;29;29;30;28;29;29;28;30;28;29;21
C649I;Min;21.3;22.5;22.5;22.9;24.6;26.0;27.6;27.6;26.9;26.4;24.3;22.2;31.6
C649I;Q1;22.5;23.2;25.3;23.6;25.4;27.0;28.7;29.3;28.7;27.9;27.0;23.5;33.1
C649I;Q2;23.0;23.8;26.2;25.6;26.1;28.4;30.8;30.6;29.7;29.5;28.0;24.5;33.9
C649I;Q3;24.2;25.9;27.9;27.5;27.0;29.1;32.2;32.5;30.7;30.4;29.0;25.9;35.0
C649I;Q4;25.7;27.0;30.5;30.6;30.0;30.3;33.6;34.9;34.1;32.8;31.2;27.5;37.5
C649I;Max;29.5;30.9;32.6;33.7;32.5;36.9;38.1;39.0;39.0;36.0;36.2;29.4;39.0
C649I;Mn;23.7;25.5;27.0;26.5;26.6;28.6;31.7;31.6;30.1;29.9;28.5;25.4;34.6
C649I;Md;23.9;25.2;27.5;27.1;27.2;29.2;31.8;32.2;31.1;30.3;28.8;25.5;34.9
C649I;S;1.81;2.17;2.63;3.27;2.27;2.48;2.86;2.98;3.15;2.50;2.75;1.95;2.09
C649I;Cv;0.08;0.09;0.10;0.12;0.08;0.08;0.09;0.09;0.10;0.08;0.10;0.08;0.06
C029O;N;29;30;30;30;30;29;29;29;29;30;30;30;26
C029O;Min;21.1;21.5;23.4;23.6;25.5;27.0;28.2;29.4;29.4;27.8;25.1;22.2;31.6
C029O;Q1;22.5;23.3;26.1;25.4;26.9;28.3;30.6;31.2;30.3;29.0;26.6;23.2;34.1
C029O;Q2;23.3;24.6;28.0;27.4;28.1;28.8;31.4;33.4;31.5;30.4;27.8;24.1;35.2
C029O;Q3;24.3;26.1;29.4;28.8;29.6;30.1;32.7;35.1;32.7;31.5;28.9;24.5;38.7
