Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1690A;Q3;6.4;9.4;11.9;13.3;15.5;20.0;22.4;23.7;20.0;15.4;9.0;7.0;5.0
1690A;Q4;8.2;11.2;13.4;14.8;16.6;21.4;23.9;24.5;21.6;17.4;11.6;7.8;6.4
1690A;Max;11.2;13.8;19.6;18.0;20.0;24.8;25.6;28.3;27.4;19.8;13.3;11.4;7.1
1690A;Mn;5.8;9.0;11.6;12.7;15.2;19.4;22.0;23.4;19.8;15.0;8.6;6.0;4.6
1690A;Md;6.0;9.2;11.8;12.5;15.4;19.1;22.0;23.2;20.0;15.3;9.1;6.3;4.7
1690A;S;2.22;2.12;2.68;2.34;2.00;2.81;2.12;2.02;2.59;2.26;2.31;1.99;1.33
1690A;Cv;0.37;0.23;0.23;0.19;0.13;0.15;0.10;0.09;0.13;0.15;0.25;0.32;0.28
1484C;N;25;25;24;25;25;25;25;25;25;26;26;26;24
1484C;Min;1.2;4.8;7.2;8.0;12.0;15.0;16.2;17.0;14.0;12.0;6.4;4.8;1.2
1484C;Q1;6.4;7.8;10.5;10.0;13.3;15.8;18.2;19.2;16.3;13.1;8.4;8.2;5.1
1484C;Q2;7.5;8.9;11.0;10.9;14.0;16.5;18.6;19.9;17.6;14.4;10.0;8.8;6.6
1484C;Q3;8.9;9.8;11.2;12.1;14.9;17.6;19.1;20.4;18.6;15.4;11.1;9.7;7.6
1484C;Q4;9.6;11.0;12.4;12.8;15.9;19.0;20.3;21.1;19.8;16.4;12.4;10.4;8.8
1484C;Max;11.6;12.8;17.0;15.6;19.0;22.5;23.0;23.4;21.6;18.1;13.4;12.0;9.6
1484C;Mn;8.4;9.3;11.2;11.6;14.6;16.8;19.0;20.0;18.2;14.8;10.7;9.4;7.5
1484C;Md;7.9;9.4;11.4;11.6;14.8;17.3;19.2;20.1;18.1;14.9;10.4;9.2;7.0
1484C;S;2.27;1.85;1.77;1.86;1.76;1.77;1.63;1.45;1.86;1.65;1.93;1.59;1.92
1484C;Cv;0.29;0.20;0.16;0.16;0.12;0.10;0.08;0.07;0.10;0.11;0.19;0.17;0.27
1495;N;29;30;29;30;29;29;28;30;30;29;27;28;26
1495;Min;0.4;2.0;6.4;5.4;10.6;11.6;14.4;15.3;13.6;10.6;6.6;5.4;0.4
1495;Q1;5.4;7.4;9.0;9.2;11.4;14.4;16.7;18.0;15.0;12.2;7.8;7.0;5.3
1495;Q2;6.4;8.0;9.8;9.7;12.8;15.4;17.3;18.6;16.4;13.4;9.5;7.8;6.0
1495;Q3;7.2;9.3;10.1;11.0;13.8;16.4;18.4;19.1;17.6;14.6;10.4;8.3;6.6
1495;Q4;8.5;10.2;11.0;12.0;14.8;17.0;19.2;20.0;18.4;15.4;11.3;9.2;7.7
1495;Max;9.6;11.4;17.0;13.5;17.6;19.5;20.8;21.4;20.4;16.8;14.4;11.0;8.4
1495;Mn;7.0;8.0;10.0;10.5;13.2;16.2;17.6;18.6;17.1;13.8;9.8;8.1;6.4
1495;Md;6.7;8.5;10.1;10.4;13.3;15.8;17.8;18.9;16.9;13.9;9.9;8.0;6.1
1495;S;1.93;1.97;2.03;1.67;1.80;1.67;1.44;1.29;1.64;1.64;2.05;1.26;1.87
1495;Cv;0.29;0.23;0.20;0.16;0.13;0.11;0.08;0.07;0.10;0.12;0.21;0.16;0.31
2867;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2867;Min;-1.2;-0.2;-1.4;3.6;6.0;12.0;15.4;16.6;14.0;7.1;3.0;-1.3;-1.4
2867;Q1;0.2;2.2;4.6;6.8;11.0;16.3;19.9;19.6;15.1;10.1;3.5;0.6;-1.0
2867;Q2;1.4;3.3;7.1;8.6;11.5;18.0;21.9;20.9;16.6;11.4;4.8;2.1;0.3
2867;Q3;2.6;5.1;8.5;9.8;13.3;18.8;23.2;22.3;17.9;12.6;6.9;3.3;1.6
2867;Q4;5.9;7.2;9.4;11.3;15.2;21.5;24.7;24.1;19.5;14.0;8.4;5.4;2.5
2867;Max;7.4;10.6;12.8;14.8;16.8;24.2;26.4;25.4;24.2;17.4;10.7;8.6;4.4
2867;Mn;2.0;3.7;8.0;9.0;12.0;18.3;22.1;21.9;17.0;11.7;5.9;2.6;1.2
2867;Md;2.5;4.7;7.4;9.2;12.6;18.5;22.3;21.8;17.4;12.0;6.0;2.9;0.9
2867;S;2.64;2.91;2.85;2.46;2.55;3.06;2.52;2.28;2.34;2.14;2.32;2.56;1.57
2867;Cv;1.07;0.62;0.39;0.27;0.20;0.17;0.11;0.10;0.13;0.18;0.38;0.87;1.73
2870;N;20;16;15;19;22;19;20;20;22;23;19;18;5
2870;Min;-3.0;0.5;-1.5;4.4;8.0;12.1;17.3;19.5;13.6;7.0;2.4;-0.4;
2870;Q1;1.0;2.8;4.9;7.4;10.3;14.6;19.7;20.4;15.4;9.3;4.5;1.1;
2870;Q2;1.6;4.0;6.6;9.0;11.3;17.6;21.7;22.6;16.8;11.2;5.7;2.3;
2870;Q3;2.7;5.7;9.0;10.7;12.7;19.0;23.2;23.3;18.2;12.8;7.3;3.0;
2870;Q4;5.9;7.4;9.9;11.2;14.6;22.4;25.1;24.1;19.8;14.0;8.1;5.3;
2870;Max;8.5;9.5;11.0;13.5;16.7;24.3;26.9;26.4;21.8;17.2;11.5;8.4;
2870;Mn;2.3;5.3;8.4;9.2;11.8;18.5;22.5;23.0;17.7;12.0;6.7;2.9;
2870;Md;2.8;4.9;7.2;9.4;12.3;18.5;22.5;22.7;17.6;11.9;6.6;3.3;
2870;S;3.14;2.51;3.25;2.29;2.27;3.54;2.60;1.85;2.41;2.60;2.23;2.47;
2870;Cv;1.14;0.51;0.45;0.24;0.18;0.19;0.12;0.08;0.14;0.22;0.34;0.76;
C929I;N;30;30;29;29;30;30;29;29;29;29;30;30;27
C929I;Min;15.6;17.0;16.0;18.8;19.2;20.6;22.0;22.2;23.2;20.4;19.9;18.4;15.6
C929I;Q1;17.7;18.0;18.0;19.2;19.8;21.5;22.4;23.5;24.0;22.4;20.6;19.0;17.2
C929I;Q2;18.5;18.5;18.4;19.5;20.2;21.8;23.2;24.2;24.4;23.3;21.1;19.7;18.0
C929I;Q3;18.9;19.2;19.0;19.6;20.8;22.4;23.6;24.5;24.8;23.8;21.4;20.0;18.4
C929I;Q4;19.4;19.6;19.5;20.0;21.2;23.2;24.1;24.8;25.2;24.1;22.0;21.0;18.7
C929I;Max;20.4;20.7;20.5;21.0;22.3;24.0;25.2;26.6;26.4;25.0;22.7;21.7;19.3
C929I;Mn;18.7;18.9;18.7;19.6;20.6;22.0;23.4;24.4;24.6;23.4;21.3;20.0;18.1
C929I;Md;18.5;18.8;18.7;19.6;20.5;22.2;23.4;24.3;24.6;23.3;21.3;19.9;18.0
C929I;S;1.00;0.91;0.95;0.49;0.80;0.91;0.92;0.87;0.74;1.07;0.78;0.92;0.91
C929I;Cv;0.05;0.05;0.05;0.02;0.04;0.04;0.04;0.04;0.03;0.05;0.04;0.05;0.05
C430E;N;22;27;24;25;26;26;29;29;28;25;23;22;16
C430E;Min;-2.0;-3.0;-2.0;-1.2;0.2;8.4;10.0;11.2;6.6;1.8;-2.0;-1.2;-3.0
C430E;Q1;-1.4;-0.8;-0.6;0.8;3.2;10.6;15.6;14.8;8.6;5.0;2.0;0.0;-2.0
C430E;Q2;-0.7;-0.2;0.2;3.0;4.4;13.4;16.8;15.9;10.3;6.4;3.1;0.1;-1.6
C430E;Q3;0.0;0.4;0.6;3.9;5.2;13.8;17.2;16.5;12.1;7.9;4.2;1.1;-1.0
C430E;Q4;3.4;3.0;3.4;4.9;9.0;15.1;19.2;17.8;13.0;10.4;6.8;3.8;-0.3
C430E;Max;7.8;7.8;6.0;8.4;13.6;16.0;20.0;20.5;16.0;11.9;7.5;6.0;0.2
C430E;Mn;-0.1;0.2;0.4;3.3;4.9;13.6;17.0;16.2;11.6;7.0;3.8;0.6;-1.3
C430E;Md;0.8;0.7;1.2;3.2;5.7;13.0;16.8;16.1;11.1;7.3;3.9;1.5;-1.2
C430E;S;2.76;2.50;2.28;2.38;3.57;2.16;2.18;2.28;2.30;2.93;2.47;2.12;0.87
C430E;Cv;3.43;3.73;1.98;0.74;0.62;0.17;0.13;0.14;0.21;0.40;0.64;1.41;-0.71
C139E;N;30;29;28;28;29;30;28;30;28;28;28;29;25
C139E;Min;14.9;16.0;15.7;17.4;18.0;20.2;22.0;22.9;22.2;20.5;18.0;16.8;16.0
C139E;Q1;17.2;17.4;17.6;18.3;19.3;21.4;23.0;23.5;23.6;21.8;19.6;17.6;16.6
C139E;Q2;18.0;17.9;18.1;19.0;20.0;21.7;23.4;24.3;24.1;22.8;20.4;19.0;17.4
C139E;Q3;18.4;18.4;18.9;19.5;20.7;22.2;23.7;24.6;24.6;23.4;21.0;19.3;17.8
C139E;Q4;19.0;19.0;19.3;20.0;20.8;22.8;24.2;25.3;25.2;24.0;21.8;20.5;18.2
C139E;Max;20.3;20.5;20.0;20.8;21.8;24.0;26.0;26.3;26.0;24.7;23.3;21.4;20.0
C139E;Mn;18.3;18.0;18.5;19.4;20.2;22.1;23.6;24.5;24.3;23.2;20.7;19.1;17.6
C139E;Md;18.1;18.2;18.4;19.2;20.2;22.1;23.7;24.4;24.4;22.9;20.7;19.2;17.5
C139E;S;1.19;1.13;1.06;0.89;1.01;0.89;0.92;0.90;0.93;1.20;1.15;1.27;0.98
C139E;Cv;0.07;0.06;0.06;0.05;0.05;0.04;0.04;0.04;0.04;0.05;0.06;0.07;0.06
C449C;N;30;30;30;30;30;30;30;30;30;30;30;30;30
C449C;Min;16.0;14.0;17.0;17.9;19.5;21.6;23.9;24.4;22.7;21.4;18.4;16.6;14.0
C449C;Q1;16.8;17.8;17.8;19.3;20.6;22.8;24.6;25.2;24.2;22.0;20.3;18.3;16.6
C449C;Q2;17.7;18.3;18.7;19.7;21.0;23.4;25.4;25.6;25.2;23.6;20.9;19.1;17.2
C449C;Q3;18.2;19.0;19.3;20.0;21.5;23.9;25.7;26.3;25.5;24.0;21.6;19.5;17.9
C449C;Q4;19.1;20.0;20.0;20.8;22.2;24.2;26.0;26.8;26.4;24.7;22.1;20.6;18.4
C449C;Max;20.2;20.9;21.3;21.2;23.6;25.4;26.6;28.3;26.6;25.9;24.0;21.2;20.0
C449C;Mn;18.0;18.4;19.2;19.9;21.3;23.7;25.6;25.9;25.4;23.9;21.4;19.3;17.7
C449C;Md;18.1;18.6;18.9;19.9;21.3;23.6;25.4;26.0;25.2;23.7;21.2;19.2;17.5
C449C;S;1.18;1.49;1.12;0.83;1.11;0.87;0.78;0.91;1.09;1.27;1.19;1.23;1.23
C449C;Cv;0.07;0.08;0.06;0.04;0.05;0.04;0.03;0.04;0.04;0.05;0.06;0.06;0.07
C447A;N;30;30;29;30;29;27;30;30;30;29;29;30;25
C447A;Min;10.2;8.4;11.0;12.9;12.2;15.4;16.8;18.9;17.8;15.5;12.8;10.2;8.4
C447A;Q1;11.7;12.2;12.4;13.3;14.4;16.5;18.0;20.0;19.5;17.0;14.6;12.6;10.4
C447A;Q2;12.1;12.8;13.0;13.9;15.2;17.8;19.3;20.7;20.2;17.4;15.0;13.0;11.7
C447A;Q3;12.8;13.1;13.4;14.7;16.4;18.0;20.0;21.9;21.3;18.6;16.0;13.8;12.2
C447A;Q4;13.8;13.6;13.8;15.0;17.2;19.4;20.9;22.4;22.0;19.8;16.4;14.4;12.8
C447A;Max;14.7;14.2;16.0;16.2;18.0;22.0;23.4;23.2;23.0;21.6;17.1;16.2;14.0
C447A;Mn;12.4;13.0;13.1;14.5;16.0;17.8;19.8;21.1;20.5;18.0;15.8;13.4;12.0
C447A;Md;12.5;12.7;13.2;14.3;15.8;18.1;19.7;21.2;20.7;18.2;15.5;13.4;11.8
C447A;S;1.18;1.23;1.05;0.88;1.46;1.55;1.61;1.28;1.28;1.47;1.11;1.22;1.28
C447A;Cv;0.09;0.10;0.08;0.06;0.09;0.09;0.08;0.06;0.06;0.08;0.07;0.09;0.11
C429I;N;27;29;29;28;28;29;26;28;26;27;27;28;21
C429I;Min;16.4;15.6;18.0;18.6;19.0;21.2;23.0;22.8;22.8;20.8;19.4;18.6;15.6
C429I;Q1;18.4;18.6;19.2;19.0;20.2;22.2;24.0;24.6;24.2;23.3;20.7;19.6;17.7
C429I;Q2;19.2;19.0;19.6;19.7;20.7;22.6;24.6;25.3;24.9;23.7;21.6;20.2;18.6
C429I;Q3;19.6;19.4;20.0;20.2;21.4;23.4;25.2;26.0;25.4;24.2;22.0;20.6;18.8
C429I;Q4;19.9;20.1;20.7;21.3;22.0;23.5;25.7;26.3;25.8;24.7;22.8;21.0;19.2
C429I;Max;20.6;20.6;21.6;22.0;24.0;25.4;26.7;27.7;27.1;25.7;23.8;21.8;19.8
C429I;Mn;19.4;19.4;19.8;20.0;21.0;23.1;24.6;25.6;25.1;24.0;21.8;20.4;18.6
C429I;Md;19.2;19.2;19.9;20.1;21.1;23.0;24.9;25.5;25.0;23.9;21.6;20.3;18.4
C429I;S;0.96;1.12;0.84;1.05;1.12;0.98;0.92;1.06;0.99;1.06;1.17;0.87;1.08
C429I;Cv;0.05;0.06;0.04;0.05;0.05;0.04;0.04;0.04;0.04;0.04;0.05;0.04;0.06
2465;N;22;22;22;22;22;22;22;22;22;22;23;23;22
2465;Min;-2.6;-0.6;-1.0;3.5;5.7;10.0;12.9;16.8;10.4;6.0;-0.6;-1.6;-2.6
2465;Q1;-2.1;0.0;2.3;4.9;7.8;14.1;19.7;19.1;12.8;8.7;2.5;-0.5;-2.1
2465;Q2;-0.2;2.3;4.6;6.8;9.1;16.0;20.4;21.1;14.6;10.0;3.4;1.2;-1.0
2465;Q3;2.5;4.2;5.9;7.7;11.1;18.3;21.2;22.3;15.5;11.0;5.4;2.4;-0.6
2465;Q4;3.5;6.4;8.3;8.6;14.6;20.8;24.1;23.4;17.6;12.2;6.4;4.3;0.1
2465;Max;6.4;9.2;12.4;13.8;15.4;22.9;26.8;25.3;19.5;15.5;9.0;6.8;4.0
2465;Mn;1.1;3.3;5.1;7.3;9.6;17.0;20.9;21.5;14.9;10.5;4.8;1.8;-0.9
2465;Md;1.0;3.3;5.4;7.2;10.6;17.1;21.4;21.3;15.2;10.5;4.4;2.0;-0.6
2465;S;2.77;3.02;3.25;2.31;3.21;3.74;3.06;2.31;2.51;2.35;2.43;2.41;1.73
2465;Cv;2.65;0.90;0.60;0.32;0.30;0.22;0.14;0.11;0.17;0.22;0.55;1.22;-2.92
5796;N;29;28;30;30;30;30;30;30;30;29;29;29;25
5796;Min;6.6;6.0;8.7;10.2;15.6;19.0;22.8;23.0;18.8;15.3;8.9;9.0;6.0
5796;Q1;8.6;9.4;12.6;14.0;16.5;22.0;25.5;26.0;22.1;16.9;12.6;10.4;7.9
5796;Q2;9.9;11.4;14.6;15.4;18.0;23.4;27.2;27.9;23.0;18.4;13.6;11.0;9.4
5796;Q3;11.2;12.5;15.1;16.4;19.1;24.8;28.1;28.7;23.9;19.4;15.2;12.2;9.8
5796;Q4;12.4;14.3;16.7;17.4;21.6;25.8;29.5;29.4;25.2;20.8;16.2;13.0;10.9
5796;Max;13.6;17.9;20.5;19.6;22.6;27.1;32.3;31.6;27.8;25.5;20.6;14.4;11.5
5796;Mn;10.6;12.2;14.8;16.0;18.5;24.2;27.9;28.5;23.0;18.6;14.2;11.4;9.5
5796;Md;10.4;11.9;14.7;15.8;18.8;23.8;27.6;27.9;23.6;19.1;14.3;11.6;9.4
5796;S;2.00;2.79;2.51;2.04;2.29;2.22;2.18;2.08;2.05;2.46;2.32;1.37;1.52
5796;Cv;0.19;0.23;0.17;0.13;0.12;0.09;0.08;0.07;0.09;0.13;0.16;0.12;0.16
5783;N;30;30;30;30;30;30;30;30;30;30;29;29;28
5783;Min;4.0;5.4;7.2;11.0;14.8;20.4;24.0;24.0;20.6;16.0;10.0;8.0;4.0
5783;Q1;8.9;10.3;13.2;15.2;18.4;23.3;27.0;27.4;22.7;17.4;13.0;10.2;7.8
5783;Q2;10.6;12.0;15.6;16.4;19.4;24.5;28.3;29.0;24.0;18.6;13.8;11.5;9.6
5783;Q3;11.6;13.1;16.3;17.4;21.3;26.2;30.0;30.0;25.2;20.2;15.4;12.0;10.6
5783;Q4;12.6;14.5;17.5;18.2;22.0;27.3;31.4;30.8;26.4;21.6;16.6;13.4;11.7
5783;Max;14.0;18.2;21.9;20.6;24.5;29.4;33.7;32.4;28.8;25.4;19.6;14.6;12.8
5783;Mn;11.0;12.6;16.0;16.9;20.2;25.4;29.6;29.6;24.6;19.5;14.2;12.0;10.2
5783;Md;10.8;12.4;15.6;16.8;20.2;25.3;29.1;29.1;24.6;19.7;14.7;11.7;9.7
5783;S;2.22;2.86;2.75;2.08;2.43;2.37;2.37;2.09;2.08;2.43;2.05;1.61;2.17
5783;Cv;0.21;0.23;0.18;0.12;0.12;0.09;0.08;0.07;0.08;0.12;0.14;0.14;0.22
2030;N;30;30;30;30;30;29;29;30;30;30;30;30;28
2030;Min;-4.6;-4.0;0.2;0.6;3.4;10.8;15.0;15.0;9.4;4.0;0.2;-2.0;-4.6
2030;Q1;-1.8;-0.4;2.2;5.8;7.6;12.0;17.4;17.1;12.0;7.9;1.5;-0.2;-1.6
2030;Q2;0.6;1.0;3.4;6.0;9.4;14.6;18.0;18.3;13.7;9.1;4.3;0.9;-0.4
2030;Q3;2.0;2.2;5.0;6.5;11.0;15.8;19.6;19.7;14.5;10.3;5.8;1.8;0.4
2030;Q4;3.5;4.6;5.8;8.0;12.4;18.6;21.6;21.4;16.7;12.3;6.8;3.0;1.0
2030;Max;4.6;8.4;10.4;10.4;16.2;22.4;25.4;23.6;21.6;14.6;9.0;4.0;1.4
2030;Mn;1.2;1.4;4.6;6.4;10.1;14.8;19.4;19.3;14.3;9.6;4.9;1.5;-0.1
2030;Md;0.9;2.0;4.4;6.6;10.0;15.4;19.4;19.3;14.4;9.8;4.5;1.4;-0.4
2030;S;2.57;2.76;2.49;1.75;2.98;3.13;2.51;2.13;2.91;2.41;2.44;1.59;1.69
2030;Cv;2.75;1.39;0.56;0.27;0.30;0.20;0.13;0.11;0.20;0.25;0.54;1.15;-4.00
0016A;N;29;28;29;30;29;29;29;29;30;27;28;27;20
0016A;Min;1.0;4.8;5.2;8.2;12.2;16.2;19.4;19.0;17.2;9.2;7.8;2.2;1.0
0016A;Q1;5.4;7.1;9.2;12.3;14.1;18.5;23.0;23.1;19.6;14.8;10.1;6.3;4.8
0016A;Q2;8.2;9.5;10.6;13.5;16.5;20.0;24.6;24.0;21.2;16.1;11.5;9.0;6.0
0016A;Q3;10.0;10.3;12.0;14.2;17.3;21.4;25.6;25.9;21.8;17.6;13.2;9.8;7.3
0016A;Q4;10.5;11.5;13.5;14.9;19.0;24.0;26.6;26.9;22.4;18.3;14.0;10.9;8.9
0016A;Max;12.2;14.5;14.6;15.8;21.0;25.6;29.2;28.6;24.8;20.9;15.5;13.0;10.0
0016A;Mn;9.0;10.0;11.8;13.9;16.6;21.2;25.2;24.9;21.4;17.0;12.4;9.0;6.4
0016A;Md;8.2;9.6;11.3;13.5;16.6;20.9;24.9;24.8;21.1;16.7;12.2;8.9;6.5
0016A;S;2.78;2.40;2.51;1.68;2.30;2.69;2.19;2.25;1.83;2.50;2.13;2.54;2.42
0016A;Cv;0.34;0.25;0.22;0.12;0.14;0.13;0.09;0.09;0.09;0.15;0.17;0.28;0.37
9981A;N;30;30;30;29;30;30;30;29;30;30;30;30;28
9981A;Min;2.6;5.2;2.4;10.4;12.0;17.2;22.2;19.8;16.0;12.2;7.4;1.4;1.4
9981A;Q1;6.3;7.5;9.6;12.8;14.2;19.2;24.3;24.4;20.6;15.1;9.8;6.0;4.3
9981A;Q2;6.9;9.2;11.1;13.5;17.2;21.2;26.1;26.6;21.8;16.7;11.5;6.9;6.0
9981A;Q3;8.8;10.5;12.6;14.3;19.1;24.1;27.2;27.5;22.0;18.0;12.5;8.7;6.5
9981A;Q4;10.2;12.0;13.5;15.6;20.5;25.5;28.7;28.7;23.3;19.2;13.7;10.5;7.4
9981A;Max;12.7;15.6;16.9;19.6;22.1;27.4;32.2;30.2;27.0;22.7;15.0;12.4;9.7
9981A;Mn;7.7;10.1;12.3;14.0;17.6;23.2;26.8;27.0;22.0;17.2;12.1;7.6;6.2
9981A;Md;7.9;9.9;11.7;14.1;17.5;22.5;26.6;26.4;21.8;17.2;11.7;8.0;6.0
9981A;S;2.54;2.61;3.03;1.96;3.07;3.09;2.61;2.64;2.33;2.39;2.26;2.58;1.94
9981A;Cv;0.32;0.26;0.26;0.14;0.18;0.14;0.10;0.10;0.11;0.14;0.19;0.32;0.32
9381I;N;14;14;14;14;14;14;13;15;15;14;14;15;12
9381I;Min;;;;;;;;18.0;10.0;;;-6.5;
9381I;Q1;;;;;;;;18.7;13.6;;;-1.0;
9381I;Q2;;;;;;;;20.0;15.1;;;1.0;
9381I;Q3;;;;;;;;23.0;16.2;;;1.5;
9381I;Q4;;;;;;;;23.9;17.9;;;4.0;
9381I;Max;;;;;;;;24.5;20.0;;;6.8;
9381I;Mn;;;;;;;;21.0;16.0;;;1.0;
9381I;Md;;;;;;;;21.3;15.6;;;1.2;
9381I;S;;;;;;;;2.38;2.44;;;3.35;
9381I;Cv;;;;;;;;0.11;0.16;;;2.85;
8368U;N;24;24;24;25;25;25;25;25;25;25;25;25;24
8368U;Min;-2.4;-0.4;1.4;2.0;5.8;13.6;20.4;17.0;10.8;6.4;0.7;-4.8;-4.8
8368U;Q1;-0.4;1.8;3.8;6.6;8.9;14.8;21.4;19.8;14.2;8.8;3.3;0.8;-1.4
8368U;Q2;1.6;2.6;5.2;7.4;10.9;18.1;22.4;21.2;15.3;10.8;5.1;2.2;0.4
8368U;Q3;4.0;4.6;7.4;8.4;12.8;19.4;24.0;22.8;17.0;12.6;7.0;3.0;1.7
8368U;Q4;5.8;7.5;8.6;10.0;15.2;21.3;26.3;26.4;18.8;15.1;8.4;4.6;2.2
8368U;Max;7.2;11.6;11.6;13.0;18.4;25.2;31.2;27.2;22.0;17.0;10.0;7.5;4.6
8368U;Mn;2.5;3.6;6.1;8.0;11.7;19.0;23.0;21.6;16.4;11.2;6.2;2.7;0.9
8368U;Md;2.6;4.4;6.1;7.9;11.9;18.6;23.8;22.3;16.3;11.8;5.9;2.5;0.7
8368U;S;2.86;3.23;2.78;2.59;3.24;3.12;2.79;2.97;2.64;3.06;2.61;2.77;2.11
8368U;Cv;1.09;0.74;0.45;0.33;0.27;0.17;0.12;0.13;0.16;0.26;0.44;1.09;2.98
3260B;N;28;29;29;29;29;29;29;29;29;29;29;29;28
3260B;Min;-0.2;2.2;4.8;8.0;11.3;12.9;20.2;23.4;14.8;10.7;4.0;-0.4;-0.4
3260B;Q1;1.6;5.2;7.6;10.8;13.0;18.7;25.6;24.4;18.0;12.7;7.7;2.6;1.4
3260B;Q2;5.2;6.5;10.0;12.0;14.9;21.4;26.6;25.7;19.8;15.0;8.8;6.1;2.8
3260B;Q3;7.0;7.6;11.6;12.5;15.9;23.2;27.6;27.2;21.0;16.2;10.3;7.0;4.9
3260B;Q4;7.9;10.4;13.2;14.3;17.6;25.5;29.4;28.9;23.2;16.8;11.0;7.6;6.4
3260B;Max;9.8;14.0;16.6;16.8;20.7;27.3;31.3;31.1;28.0;19.0;13.4;8.6;7.8
3260B;Mn;5.9;7.4;10.8;12.2;15.6;22.1;27.4;26.8;20.5;15.6;9.6;6.4;3.8
3260B;Md;5.4;7.5;10.5;12.3;15.4;22.0;27.1;26.7;20.6;15.2;9.3;5.5;3.8
3260B;S;2.89;3.00;3.00;2.15;2.54;3.47;2.66;2.14;2.85;2.30;2.15;2.47;2.43
3260B;Cv;0.54;0.40;0.28;0.18;0.16;0.16;0.10;0.08;0.14;0.15;0.23;0.45;0.65
8416;N;30;30;30;30;30;30;30;30;30;30;30;30;30
8416;Min;5.0;6.0;9.2;7.6;12.8;18.0;23.8;21.6;15.4;13.2;8.6;6.1;5.0
8416;Q1;7.5;8.9;11.0;13.3;16.0;20.5;25.0;24.7;20.7;17.1;11.1;9.5;6.4
8416;Q2;9.7;10.2;12.6;14.5;17.2;22.2;25.8;25.6;22.0;18.1;13.7;11.1;7.7
8416;Q3;11.5;11.6;13.3;15.2;19.0;23.2;26.5;26.6;23.3;19.1;14.6;12.0;9.1
8416;Q4;12.6;12.8;14.7;15.9;19.9;24.2;27.9;28.3;24.5;20.2;15.4;12.8;10.1
8416;Max;15.0;15.8;16.6;17.2;21.2;26.0;29.0;30.4;26.2;23.8;18.0;14.9;11.4
8416;Mn;10.8;11.1;13.1;14.8;17.7;22.6;26.1;26.6;23.0;18.5;14.3;11.7;8.6
8416;Md;10.3;10.7;12.8;14.5;17.7;22.3;26.3;26.3;22.4;18.6;13.6;11.2;8.4
8416;S;2.67;2.40;1.98;1.91;2.35;2.11;1.49;1.87;2.29;2.36;2.34;1.98;1.79
8416;Cv;0.26;0.22;0.15;0.13;0.13;0.09;0.06;0.07;0.10;0.13;0.17;0.18;0.21
8414A;N;30;30;30;30;30;29;30;30;30;28;28;30;27
8414A;Min;3.9;4.9;8.6;7.6;11.7;18.5;23.6;21.0;15.5;13.6;6.8;5.5;3.9
8414A;Q1;6.6;8.4;11.0;12.9;14.9;21.0;25.2;24.5;20.2;16.5;11.2;9.2;6.0
8414A;Q2;9.4;9.0;12.2;14.0;16.5;22.4;26.2;25.6;21.9;17.3;13.5;10.1;7.6
8414A;Q3;10.6;10.9;12.9;14.7;18.7;23.4;26.7;26.8;22.7;18.4;13.9;11.5;8.4
8414A;Q4;12.5;12.2;14.2;15.9;19.8;24.0;28.5;28.5;24.0;19.7;14.7;12.0;9.6
8414A;Max;14.2;16.5;16.6;17.8;22.5;25.5;29.9;30.0;26.5;22.7;17.3;14.2;11.0
8414A;Mn;10.0;10.4;12.6;14.4;17.6;22.8;26.5;26.0;22.4;17.8;13.7;10.5;8.4
8414A;Md;9.7;10.2;12.4;14.3;17.4;22.6;26.6;26.3;22.1;18.0;13.1;10.6;8.0
8414A;S;2.78;2.67;2.02;2.05;2.74;1.88;1.62;2.00;2.37;2.30;2.46;2.00;1.89
8414A;Cv;0.29;0.26;0.16;0.14;0.16;0.08;0.06;0.08;0.11;0.13;0.19;0.19;0.24
2422;N;30;30;30;30;30;30;29;30;30;30;30;30;29
2422;Min;-2.0;-0.6;1.8;4.5;7.6;12.0;16.0;17.4;14.0;7.0;1.3;-2.4;-2.4
2422;Q1;-0.7;2.4;6.1;8.3;10.8;15.2;21.0;20.6;14.9;10.1;3.3;0.3;-1.0
2422;Q2;0.9;3.4;7.6;9.4;12.4;18.2;22.6;21.8;16.5;11.6;4.4;1.3;0.0
2422;Q3;2.0;5.2;8.8;10.3;13.9;19.5;23.0;22.6;17.8;12.6;6.5;2.3;0.8
2422;Q4;3.8;7.0;10.1;11.3;15.0;21.9;25.0;23.6;19.3;13.7;8.2;4.5;2.0
2422;Max;7.0;10.0;13.2;15.0;18.2;24.5;28.0;26.0;23.4;17.4;12.5;7.2;5.4
2422;Mn;1.4;4.3;8.5;9.6;13.5;19.2;23.0;22.4;17.7;12.2;5.5;1.9;0.8
2422;Md;1.8;4.6;8.1;9.8;13.1;18.5;22.9;22.3;17.4;12.0;5.8;2.3;0.6
2422;S;2.46;2.62;2.45;2.08;2.38;3.42;2.54;1.92;2.28;2.13;2.81;2.32;1.70
2422;Cv;1.40;0.57;0.30;0.21;0.18;0.18;0.11;0.09;0.13;0.18;0.49;1.02;2.62
2539;N;30;30;30;29;30;30;30;30;30;30;30;30;29
